date,month,year,period_id,res_share,fossil_share,market_price,price_volatility,energy_consumption,system_stability,crisis_flag
2020-05-31 00:00:00+00:00,5,2020,65,0.3124379770794764,0.15468800026457483,17.604879032258065,13.731576718564044,37087710.0375,0.02614904230528903,1
2020-06-30 00:00:00+00:00,6,2020,66,0.27415122426750227,0.19078142059614456,26.229166666666668,10.8466215746081,36461535.3025,0.019962009881951227,1
2020-07-31 00:00:00+00:00,7,2020,67,0.2761430781996419,0.19422392945533581,30.07494623655914,14.922887359933645,38439080.5175,0.022069925438785415,1
2020-08-31 00:00:00+00:00,8,2020,68,0.2528930554707428,0.20930459769707224,34.88970430107527,11.55898696789728,38500561.81,0.03191967396752879,1
2020-09-30 00:00:00+00:00,9,2020,69,0.23396436562423706,0.23008895166339055,43.67809722222222,18.12371712761563,38681308.295,0.03863792725298215,1
2020-10-31 00:00:00+00:00,10,2020,70,0.26394968016175646,0.20546942817831534,33.955900537634406,14.435724742854676,42654981.465,0.03690937157760287,1
2020-11-30 00:00:00+00:00,11,2020,71,0.22104710147894874,0.25022918252386306,38.79651388888889,14.957067598305478,42729392.3075,0.03778401035707735,1
2020-12-31 00:00:00+00:00,12,2020,72,0.22049902461334714,0.24430670651280678,43.54505376344086,20.890284178995852,42947152.1425,0.044704870129718875,1
2021-01-31 00:00:00+00:00,1,2021,73,0.21031319940684187,0.2549496163519219,52.79319892473118,15.55695062561788,45628058.1825,0.06939317569197546,1
2021-02-28 00:00:00+00:00,2,2021,74,0.24237920919589154,0.2221019411111578,48.70690476190477,16.541686660033356,41754166.29,0.045502235519463356,1
2021-03-31 00:00:00+00:00,3,2021,75,0.256860926718905,0.20978737409674023,47.18168010752688,20.262662578023374,44926715.905,0.05764739331191245,1
2021-04-30 00:00:00+00:00,4,2021,76,0.2638417763611795,0.2028680551458401,53.65715277777778,23.24546499098269,41050259.585,0.059032542806310394,1
2021-05-31 00:00:00+00:00,5,2021,77,0.3047354366565491,0.15879720862508617,53.33150537634408,28.378007040644942,40239889.4525,0.03350719962601627,1
2021-06-30 00:00:00+00:00,6,2021,78,0.2469084250022205,0.21874256467533842,74.13072222222223,21.709346193152314,39490356.515,0.02781898699613396,1
2021-07-31 00:00:00+00:00,7,2021,79,0.2555588070909847,0.20595093149230645,81.29489247311828,23.184729252534353,40617237.7325,0.023361744785239568,0
2021-08-31 00:00:00+00:00,8,2021,80,0.2769341177660393,0.18221595226498336,82.81185483870968,26.686686183098097,39410414.4725,0.022269504089333557,0
2021-09-30 00:00:00+00:00,9,2021,81,0.21792878982852165,0.24581931693873812,128.33577777777776,35.252345726594164,39508073.365,0.020123187414496452,1
2021-10-31 00:00:00+00:00,10,2021,82,0.2641615414499162,0.2038853765328713,139.54338709677418,70.07179109854722,43168197.7775,0.030321816465699074,1
2021-11-30 00:00:00+00:00,11,2021,83,0.20730763173703484,0.25900370455232086,176.2458472222222,72.2431282686114,43903943.45,0.04016805419512375,1
2021-12-31 00:00:00+00:00,12,2021,84,0.22241834737183505,0.24475920981475707,220.95662634408603,115.89164142593962,44892639.7925,0.038444044837762543,1
2022-01-31 00:00:00+00:00,1,2022,85,0.24936439359314824,0.23390470594676516,167.8745564516129,75.9021030005801,46289020.93,0.04258235996570631,1
2022-02-28 00:00:00+00:00,2,2022,86,0.31208586371430036,0.17217200219010037,128.7774107142857,63.007789761527484,42317581.3325,0.03370806893999333,1
2022-03-31 00:00:00+00:00,3,2022,87,0.22832101150797418,0.25362325787665296,251.75978494623655,114.12540941074593,43975777.78,0.028660923230672413,1
2022-04-30 00:00:00+00:00,4,2022,88,0.2824085629731778,0.19925043971633633,166.00181944444444,72.01099266181389,40103143.2775,0.03843465712490644,1
2022-05-31 00:00:00+00:00,5,2022,89,0.29510886551883925,0.18910591737369514,177.50618279569892,67.27097908157522,39887427.2025,0.025982836247937756,1
2022-06-30 00:00:00+00:00,6,2022,90,0.27718052721369024,0.206933911220673,218.18201388888886,85.1930350129321,37366368.8375,0.019484510276820046,1
2022-07-31 00:00:00+00:00,7,2022,91,0.26695877003462354,0.2144801274704853,315.2624865591398,120.32487081595953,38344487.2825,0.027262858373261343,1
2022-08-31 00:00:00+00:00,8,2022,92,0.24644237998109178,0.23280548989675154,465.51416666666665,153.83779151898665,37455952.965,0.03502528464598497,1
2022-09-30 00:00:00+00:00,9,2022,93,0.25605547913036203,0.22410547166112046,344.9385555555556,137.75463146068938,37356646.825,0.041474414185147315,1
2022-10-31 00:00:00+00:00,10,2022,94,0.2841309266384592,0.19773791933094045,152.7453494623656,79.62871615664311,38497672.9525,0.09616647924086758,1
2022-11-30 00:00:00+00:00,11,2022,95,0.25882761378815144,0.22316748678854714,173.928,96.56490916881577,39782554.765,0.06052595867386118,1
2022-12-31 00:00:00+00:00,12,2022,96,0.23355924399689035,0.24931457766232704,251.21689516129032,156.29924307269715,40903161.8475,0.044454734498563755,1
2023-01-31 00:00:00+00:00,1,2023,97,0.2833346119763753,0.2060291098493465,117.94370967741935,59.57657819927598,42156389.975,0.045801489956713286,1
2023-02-28 00:00:00+00:00,2,2023,98,0.24673857001802701,0.24074531202435143,128.39092261904761,37.218062635376604,38135824.775,0.02765390157713005,1
2023-03-31 00:00:00+00:00,3,2023,99,0.2924425942377566,0.19412808778630194,102.40114247311827,39.765784411525516,40916510.5375,0.04390104143621544,1
2023-04-30 00:00:00+00:00,4,2023,100,0.304811162223236,0.18757377992472896,100.83248611111111,36.339168633607,36141725.6975,0.03436564547508648,1
2023-05-31 00:00:00+00:00,5,2023,101,0.34191153632371746,0.15715647366878902,81.64637096774194,39.77056238693173,36335393.41,0.03781511324173592,1
2023-06-30 00:00:00+00:00,6,2023,102,0.3207939143745964,0.17845866664942617,94.83972222222224,36.672343619829576,35469625.825,0.040033826602461804,1
2023-07-31 00:00:00+00:00,7,2023,103,0.3485800748748116,0.1506803962257129,77.48279569892473,53.28311705252461,36255320.6325,0.02647804925767616,1
2023-08-31 00:00:00+00:00,8,2023,104,0.31120808452624615,0.18799594955704488,94.41327956989247,42.32107825422305,36311895.5675,0.036488043399714475,1
2023-09-30 00:00:00+00:00,9,2023,105,0.30024114900623633,0.19881264371010368,100.7262638888889,48.39220129139968,35798510.95,0.038351471005761494,1
2023-10-31 00:00:00+00:00,10,2023,106,0.3156982780940621,0.18337151296737825,87.31630376344086,48.53411904097894,38765883.875,0.03937247684782794,1
2023-11-30 00:00:00+00:00,11,2023,107,0.29814838418270806,0.20079909829390438,91.17997222222222,42.453924145851374,41100459.555,0.042428087956559356,1
2023-12-31 00:00:00+00:00,12,2023,108,0.3064595831872478,0.19244488139717797,68.37576612903226,47.208018984895,40986541.9525,0.043670930695946165,1
2024-01-31 00:00:00+00:00,1,2024,109,0.29474179620116225,0.20435195237056653,76.63426075268818,29.103301177458537,44098763.765,0.05869538020514944,0
2024-02-29 00:00:00+00:00,2,2024,110,0.3191329008588032,0.18000244788275038,61.35737068965518,21.298797746607217,39953253.3725,0.025967617322224943,0
2024-03-31 00:00:00+00:00,3,2024,111,0.30875237196324135,0.19026616660626333,64.66461021505377,26.294504435503207,40215231.47,0.03112288036924672,0
2024-04-30 00:00:00+00:00,4,2024,112,0.3494721214323683,0.14965507660593033,62.392722222222226,41.40666084747086,37735931.565,0.024979909704239276,0
2024-05-31 00:00:00+00:00,5,2024,113,0.34762139551708043,0.15173442116629332,67.28461021505376,44.90801532570652,35985883.3575,0.04540793693371793,0
2024-06-30 00:00:00+00:00,6,2024,114,0.3436402257080299,0.15575849260567715,72.89022222222222,47.74526602176174,35704923.9425,0.03518707637396075,0
2024-07-31 00:00:00+00:00,7,2024,115,0.34821423353199676,0.15117337811471543,67.71,46.24037943663681,36980533.45,0.03266992060374645,0
2024-08-31 00:00:00+00:00,8,2024,116,0.3351479546327605,0.16420738197718776,82.03493279569892,49.62284643474407,36910114.65,0.026963296915881417,0
2024-09-30 00:00:00+00:00,9,2024,117,0.3388995667725833,0.16035730283476285,78.06488888888889,54.23272551528792,36661874.333993,0.03249054156932211,0
2024-10-31 00:00:00+00:00,10,2024,118,0.29832154347065043,0.2008139062120091,86.29299731182796,42.76077279699812,38490219.46,0.02486426616685649,0
2024-11-30 00:00:00+00:00,11,2024,119,0.25919075331303615,0.23985491829476427,113.9568888888889,64.92650659795319,41379594.5175,0.056125895356394076,0
2024-12-31 00:00:00+00:00,12,2024,120,0.29314148288595204,0.20587256147236088,108.18454301075269,92.1665250177201,41384249.035,0.0554916036255716,0
2025-01-31 00:00:00+00:00,1,2025,121,0.2796647762235814,0.21918977895811065,114.32130376344087,59.781743411092044,44161556.686,0.04323886385346033,0
2025-02-28 00:00:00+00:00,2,2025,122,0.24351105963371247,0.25535806065949324,128.5093601190476,36.16826306435213,40064787.51825,0.03457092651987097,0
2025-03-31 00:00:00+00:00,3,2025,123,0.28370213794271726,0.21512192490707693,94.69209677419354,49.16368007651849,40607020.68325,0.028598365046625683,0
2025-04-30 00:00:00+00:00,4,2025,124,0.32573044137335483,0.1733252078402212,77.92552777777777,50.14786559963948,36330804.11875,0.049272546499509726,0
2025-05-31 00:00:00+00:00,5,2025,125,0.37629825622672064,0.12289129568156275,67.3231182795699,55.685728015931716,35642881.9315,0.060965320405239935,0
2025-06-30 00:00:00+00:00,6,2025,126,0.39060399880943214,0.10866278493032434,64.02752777777778,54.583805886816215,35214088.07575,0.036359917127606084,0
2025-07-31 00:00:00+00:00,7,2025,127,0.338410569482204,0.16082755596649226,87.79157258064517,39.43612249639385,37136686.3205,0.03258470580163579,0
2025-08-31 00:00:00+00:00,8,2025,128,0.35785910066177035,0.14135067752749714,76.93872311827957,45.611266507503665,35925621.2255,0.035707407135752496,0
2025-09-30 00:00:00+00:00,9,2025,129,0.3494961511744605,0.14969103567594277,83.57282369146006,59.1679479134745,37192680.22,0.02511052026995016,0
2025-10-31 00:00:00+00:00,10,2025,130,0.3312633946401613,0.16781559465171111,84.34996303763441,56.086033038675836,40632282.6041,0.025644695873830992,0
